Updated At, updated On, Light Intencity
5/24/2025, 4:25:39 PM,150.00
5/24/2025, 4:25:45 PM,145.00
5/24/2025, 4:25:50 PM,147.00
5/24/2025, 4:25:55 PM,142.00
5/24/2025, 4:26:00 PM,147.00
5/24/2025, 4:26:05 PM,145.00
5/24/2025, 4:26:10 PM,140.00
5/24/2025, 4:26:16 PM,150.00
5/24/2025, 4:26:21 PM,146.00
5/24/2025, 4:26:26 PM,145.00
5/24/2025, 4:26:31 PM,146.00
5/24/2025, 4:26:37 PM,146.00
5/24/2025, 4:26:42 PM,144.00
5/24/2025, 4:26:47 PM,145.00
5/24/2025, 4:26:52 PM,144.00
5/24/2025, 4:26:57 PM,144.00
5/24/2025, 4:27:03 PM,131.00
5/24/2025, 4:27:08 PM,144.00
5/24/2025, 4:27:13 PM,141.00
5/24/2025, 4:27:18 PM,143.00
5/24/2025, 4:27:23 PM,141.00
5/24/2025, 4:27:28 PM,141.00
5/24/2025, 4:27:33 PM,139.00
5/24/2025, 4:27:39 PM,142.00
5/24/2025, 4:27:44 PM,138.00
5/24/2025, 4:27:49 PM,142.00
5/24/2025, 4:27:54 PM,142.00
5/24/2025, 4:27:59 PM,138.00
5/24/2025, 4:28:04 PM,126.00
5/24/2025, 4:28:09 PM,135.00
5/24/2025, 4:28:14 PM,134.00
5/24/2025, 4:28:20 PM,135.00
5/24/2025, 4:28:25 PM,133.00
5/24/2025, 4:28:30 PM,125.00
5/24/2025, 4:28:35 PM,131.00
5/24/2025, 4:28:41 PM,137.00
5/24/2025, 4:28:46 PM,110.00
5/24/2025, 4:28:51 PM,128.00
5/24/2025, 4:28:56 PM,129.00
5/24/2025, 4:29:01 PM,129.00
5/24/2025, 4:29:06 PM,128.00
5/24/2025, 4:29:11 PM,128.00
5/24/2025, 4:29:17 PM,125.00
5/24/2025, 4:29:22 PM,114.00
5/24/2025, 4:29:27 PM,126.00
5/24/2025, 4:29:32 PM,123.00
5/24/2025, 4:29:37 PM,112.00
5/24/2025, 4:29:43 PM,123.00
5/24/2025, 4:29:48 PM,118.00
5/24/2025, 4:29:53 PM,120.00
5/24/2025, 4:29:58 PM,106.00
5/24/2025, 4:30:03 PM,117.00
5/24/2025, 4:30:08 PM,114.00
5/24/2025, 4:30:13 PM,105.00
5/24/2025, 4:30:19 PM,112.00
5/24/2025, 4:30:24 PM,112.00
5/24/2025, 4:30:29 PM,112.00
5/24/2025, 4:30:35 PM,115.00
5/24/2025, 4:30:40 PM,99.00
5/24/2025, 4:30:45 PM,112.00
5/24/2025, 4:30:50 PM,114.00
5/24/2025, 4:30:55 PM,96.00
5/24/2025, 4:31:00 PM,108.00
5/24/2025, 4:31:06 PM,99.00
5/24/2025, 4:31:11 PM,103.00
5/24/2025, 4:31:16 PM,89.00
5/24/2025, 4:31:21 PM,103.00
5/24/2025, 4:31:26 PM,102.00
5/24/2025, 4:31:31 PM,99.00
5/24/2025, 4:31:36 PM,89.00
5/24/2025, 4:31:41 PM,97.00
5/24/2025, 4:31:46 PM,97.00
5/24/2025, 4:31:52 PM,96.00
5/24/2025, 4:31:57 PM,96.00
5/24/2025, 4:32:02 PM,85.00
5/24/2025, 4:32:07 PM,95.00
5/24/2025, 4:32:12 PM,92.00
5/24/2025, 4:32:17 PM,93.00
5/24/2025, 4:32:22 PM,89.00
5/24/2025, 4:32:28 PM,91.00
5/24/2025, 4:32:33 PM,87.00
5/24/2025, 4:32:38 PM,87.00
5/24/2025, 4:32:43 PM,80.00
5/24/2025, 4:32:48 PM,78.00
5/24/2025, 4:32:53 PM,82.00
5/24/2025, 4:32:58 PM,83.00
5/24/2025, 4:33:04 PM,80.00
5/24/2025, 4:33:09 PM,82.00
5/24/2025, 4:33:14 PM,80.00
5/24/2025, 4:33:19 PM,80.00
5/24/2025, 4:33:24 PM,80.00
5/24/2025, 4:33:29 PM,81.00
5/24/2025, 4:33:34 PM,80.00
5/24/2025, 4:33:39 PM,80.00
5/24/2025, 4:33:45 PM,80.00
5/24/2025, 4:33:50 PM,80.00
5/24/2025, 4:33:55 PM,77.00
5/24/2025, 4:34:00 PM,69.00
5/24/2025, 4:34:05 PM,76.00
5/24/2025, 4:34:11 PM,77.00
5/24/2025, 4:34:16 PM,66.00
5/24/2025, 4:34:21 PM,74.00
5/24/2025, 4:34:26 PM,72.00
5/24/2025, 4:34:31 PM,67.00
5/24/2025, 4:34:36 PM,69.00
5/24/2025, 4:34:42 PM,73.00
5/24/2025, 4:34:47 PM,71.00
5/24/2025, 4:34:52 PM,65.00
5/24/2025, 4:34:57 PM,64.00
5/24/2025, 4:35:02 PM,68.00
5/24/2025, 4:35:07 PM,68.00
5/24/2025, 4:35:12 PM,71.00
5/24/2025, 4:35:17 PM,69.00
5/24/2025, 4:35:23 PM,62.00
5/24/2025, 4:35:28 PM,67.00
5/24/2025, 4:35:33 PM,69.00
5/24/2025, 4:35:38 PM,64.00
5/24/2025, 4:35:43 PM,66.00
5/24/2025, 4:35:48 PM,65.00
5/24/2025, 4:35:54 PM,64.00
5/24/2025, 4:35:59 PM,58.00
5/24/2025, 4:36:04 PM,64.00
5/24/2025, 4:36:09 PM,65.00
5/24/2025, 4:36:15 PM,58.00
5/24/2025, 4:36:20 PM,64.00
5/24/2025, 4:36:25 PM,61.00
5/24/2025, 4:36:30 PM,62.00
5/24/2025, 4:36:35 PM,61.00
5/24/2025, 4:36:40 PM,62.00
5/24/2025, 4:36:47 PM,51.00
5/24/2025, 4:36:52 PM,56.00
5/24/2025, 4:36:57 PM,60.00
5/24/2025, 4:37:02 PM,48.00
5/24/2025, 4:37:07 PM,59.00
5/24/2025, 4:37:12 PM,56.00
5/24/2025, 4:37:17 PM,53.00
5/24/2025, 4:37:23 PM,56.00
5/24/2025, 4:37:28 PM,51.00
5/24/2025, 4:37:33 PM,50.00
5/24/2025, 4:37:38 PM,51.00
5/24/2025, 4:37:43 PM,52.00
5/24/2025, 4:37:48 PM,52.00
5/24/2025, 4:37:53 PM,49.00
5/24/2025, 4:37:59 PM,47.00
5/24/2025, 4:38:04 PM,48.00
5/24/2025, 4:38:09 PM,48.00
5/24/2025, 4:38:14 PM,48.00
5/24/2025, 4:38:19 PM,50.00
5/24/2025, 4:38:24 PM,48.00
5/24/2025, 4:38:29 PM,47.00
5/24/2025, 4:38:35 PM,48.00
5/24/2025, 4:38:40 PM,48.00
5/24/2025, 4:38:45 PM,48.00
5/24/2025, 4:38:50 PM,37.00
5/24/2025, 4:38:55 PM,48.00
5/24/2025, 4:39:00 PM,48.00
5/24/2025, 4:39:05 PM,46.00
5/24/2025, 4:39:11 PM,35.00
5/24/2025, 4:39:16 PM,42.00
5/24/2025, 4:39:21 PM,34.00
5/24/2025, 4:39:26 PM,43.00
5/24/2025, 4:39:31 PM,34.00
5/24/2025, 4:39:36 PM,38.00
5/24/2025, 4:39:41 PM,41.00
5/24/2025, 4:39:47 PM,41.00
5/24/2025, 4:39:52 PM,178.00
5/24/2025, 4:39:57 PM,179.00
5/24/2025, 4:40:03 PM,198.00
5/24/2025, 4:40:08 PM,285.00
5/24/2025, 4:40:13 PM,336.00
5/24/2025, 4:40:18 PM,331.00
5/24/2025, 4:40:23 PM,396.00
5/24/2025, 4:40:28 PM,396.00
5/24/2025, 4:40:34 PM,401.00
5/24/2025, 4:40:39 PM,400.00
5/24/2025, 4:40:44 PM,402.00
5/24/2025, 4:40:49 PM,407.00
5/24/2025, 4:40:54 PM,414.00
5/24/2025, 4:41:00 PM,412.00
5/24/2025, 4:41:05 PM,410.00
5/24/2025, 4:41:10 PM,410.00
5/24/2025, 4:41:15 PM,385.00
5/24/2025, 4:41:20 PM,400.00
5/24/2025, 4:41:26 PM,390.00
5/24/2025, 4:41:31 PM,413.00
5/24/2025, 4:41:36 PM,405.00
5/24/2025, 4:41:41 PM,384.00
5/24/2025, 4:41:46 PM,354.00
5/24/2025, 4:41:51 PM,391.00
5/24/2025, 4:41:56 PM,416.00
5/24/2025, 4:42:01 PM,400.00
5/24/2025, 4:42:07 PM,397.00
5/24/2025, 4:42:12 PM,368.00
5/24/2025, 4:42:17 PM,368.00
5/24/2025, 4:42:22 PM,377.00
5/24/2025, 4:42:27 PM,389.00
5/24/2025, 4:42:33 PM,393.00
5/24/2025, 4:42:38 PM,391.00
5/24/2025, 4:42:43 PM,409.00
5/24/2025, 4:42:48 PM,403.00
5/24/2025, 4:42:53 PM,384.00
5/24/2025, 4:42:58 PM,370.00
5/24/2025, 4:43:03 PM,331.00
5/24/2025, 4:43:09 PM,385.00
5/24/2025, 4:43:14 PM,384.00
5/24/2025, 4:43:19 PM,382.00
5/24/2025, 4:43:24 PM,402.00
5/24/2025, 4:43:29 PM,416.00
5/24/2025, 4:43:34 PM,400.00
5/24/2025, 4:43:40 PM,362.00
5/24/2025, 4:43:45 PM,373.00
5/24/2025, 4:43:50 PM,410.00
5/24/2025, 4:43:55 PM,408.00
5/24/2025, 4:44:00 PM,369.00
5/24/2025, 4:44:05 PM,413.00
5/24/2025, 4:44:10 PM,409.00
5/24/2025, 4:44:15 PM,366.00
5/24/2025, 4:44:21 PM,372.00
5/24/2025, 4:44:26 PM,391.00
5/24/2025, 4:44:31 PM,403.00
5/24/2025, 4:44:36 PM,386.00
5/24/2025, 4:44:41 PM,356.00
5/24/2025, 4:44:46 PM,379.00
5/24/2025, 4:44:52 PM,404.00
5/24/2025, 4:44:57 PM,368.00
5/24/2025, 4:45:02 PM,361.00
5/24/2025, 4:45:07 PM,398.00
5/24/2025, 4:45:12 PM,388.00
5/24/2025, 4:45:17 PM,359.00
5/24/2025, 4:45:22 PM,390.00
5/24/2025, 4:45:28 PM,400.00
5/24/2025, 4:45:33 PM,395.00
5/24/2025, 4:45:38 PM,386.00
5/24/2025, 4:45:43 PM,335.00
5/24/2025, 4:45:48 PM,368.00
5/24/2025, 4:45:53 PM,385.00
5/24/2025, 4:45:58 PM,397.00
5/24/2025, 4:46:04 PM,397.00
5/24/2025, 4:46:09 PM,369.00
5/24/2025, 4:46:14 PM,338.00
5/24/2025, 4:46:19 PM,367.00
5/24/2025, 4:46:24 PM,373.00
5/24/2025, 4:46:29 PM,406.00
5/24/2025, 4:46:34 PM,359.00
5/24/2025, 4:46:40 PM,346.00
5/24/2025, 4:46:45 PM,354.00
5/24/2025, 4:46:50 PM,362.00
5/24/2025, 4:46:55 PM,377.00
5/24/2025, 4:47:00 PM,386.00
5/24/2025, 4:47:05 PM,390.00
5/24/2025, 4:47:10 PM,359.00
5/24/2025, 4:47:16 PM,342.00
5/24/2025, 4:47:21 PM,317.00
5/24/2025, 4:47:26 PM,0.00
5/24/2025, 4:47:31 PM,0.00
5/24/2025, 4:47:36 PM,0.00
5/24/2025, 4:47:41 PM,0.00
5/24/2025, 4:47:47 PM,0.00
5/24/2025, 4:47:52 PM,0.00
5/24/2025, 4:47:57 PM,0.00
5/24/2025, 4:48:02 PM,0.00
5/24/2025, 4:48:07 PM,0.00
5/24/2025, 4:48:12 PM,0.00
5/24/2025, 4:48:19 PM,0.00
5/24/2025, 4:48:24 PM,0.00
5/24/2025, 4:48:29 PM,0.00
5/24/2025, 4:48:35 PM,0.00
5/24/2025, 4:48:40 PM,0.00
5/24/2025, 4:48:45 PM,0.00
5/24/2025, 4:48:50 PM,0.00
5/24/2025, 4:48:55 PM,0.00
5/24/2025, 4:49:00 PM,0.00
5/24/2025, 4:49:05 PM,0.00
5/24/2025, 4:49:10 PM,0.00
5/24/2025, 4:49:16 PM,0.00
5/24/2025, 4:49:21 PM,0.00
5/24/2025, 4:49:26 PM,0.00
5/24/2025, 4:49:31 PM,0.00
5/24/2025, 4:49:36 PM,0.00
5/24/2025, 4:49:41 PM,0.00
5/24/2025, 4:49:46 PM,0.00
5/24/2025, 4:49:51 PM,0.00
5/24/2025, 4:49:57 PM,0.00
5/24/2025, 4:50:02 PM,0.00
5/24/2025, 4:50:07 PM,0.00
5/24/2025, 4:50:12 PM,0.00
5/24/2025, 4:50:17 PM,0.00
5/24/2025, 4:50:22 PM,0.00
5/24/2025, 4:50:27 PM,0.00
5/24/2025, 4:50:33 PM,0.00
5/24/2025, 4:50:38 PM,0.00
5/24/2025, 4:50:43 PM,0.00
5/24/2025, 4:50:48 PM,0.00
5/24/2025, 4:50:53 PM,0.00
5/24/2025, 4:50:59 PM,0.00
5/24/2025, 4:51:04 PM,0.00
5/24/2025, 4:51:09 PM,0.00
5/24/2025, 4:51:14 PM,0.00
5/24/2025, 4:51:19 PM,0.00
5/24/2025, 4:51:24 PM,0.00
5/24/2025, 4:51:29 PM,0.00
5/24/2025, 4:51:34 PM,0.00
5/24/2025, 4:51:39 PM,0.00
5/24/2025, 4:51:45 PM,0.00
5/24/2025, 4:51:50 PM,0.00
5/24/2025, 4:51:55 PM,0.00
5/24/2025, 4:52:00 PM,0.00
5/24/2025, 4:52:05 PM,0.00
5/24/2025, 4:52:10 PM,0.00
5/24/2025, 4:52:16 PM,0.00
5/24/2025, 4:52:21 PM,0.00
5/24/2025, 4:52:26 PM,0.00
5/24/2025, 4:52:31 PM,0.00
5/24/2025, 4:52:36 PM,0.00
5/24/2025, 4:52:42 PM,0.00
5/24/2025, 4:52:47 PM,0.00
5/24/2025, 4:52:52 PM,0.00
5/24/2025, 4:52:57 PM,0.00
5/24/2025, 4:53:02 PM,0.00
5/24/2025, 4:53:07 PM,0.00
5/24/2025, 4:53:12 PM,0.00
5/24/2025, 4:53:17 PM,0.00
5/24/2025, 4:53:22 PM,0.00
5/24/2025, 4:53:28 PM,0.00
5/24/2025, 4:53:33 PM,0.00
5/24/2025, 4:53:38 PM,0.00
5/24/2025, 4:53:43 PM,0.00
5/24/2025, 4:53:48 PM,0.00
5/24/2025, 4:53:53 PM,0.00
5/24/2025, 4:53:59 PM,0.00
5/24/2025, 4:54:04 PM,0.00
5/24/2025, 4:54:09 PM,0.00
5/24/2025, 4:54:14 PM,0.00
5/24/2025, 4:54:19 PM,0.00
5/24/2025, 4:54:24 PM,0.00
5/24/2025, 4:54:29 PM,0.00
5/24/2025, 4:54:35 PM,0.00
5/24/2025, 4:54:40 PM,0.00
5/24/2025, 4:54:45 PM,0.00
5/24/2025, 4:54:50 PM,0.00
5/24/2025, 4:54:55 PM,0.00
5/24/2025, 4:55:00 PM,0.00
5/24/2025, 4:55:06 PM,0.00
5/24/2025, 4:55:11 PM,0.00
5/24/2025, 4:55:16 PM,0.00
5/24/2025, 4:55:21 PM,0.00
5/24/2025, 4:55:26 PM,0.00
5/24/2025, 4:55:31 PM,0.00
5/24/2025, 4:55:37 PM,0.00
5/24/2025, 4:55:42 PM,0.00
5/24/2025, 4:55:47 PM,0.00
5/24/2025, 4:55:52 PM,0.00
5/24/2025, 4:55:57 PM,0.00
5/24/2025, 4:56:02 PM,0.00
5/24/2025, 4:56:08 PM,0.00
5/24/2025, 4:56:13 PM,0.00
5/24/2025, 4:56:18 PM,0.00
5/24/2025, 4:56:23 PM,0.00
5/24/2025, 4:56:28 PM,0.00
5/24/2025, 4:56:33 PM,0.00
5/24/2025, 4:56:38 PM,0.00
5/24/2025, 4:56:43 PM,0.00
5/24/2025, 4:56:49 PM,0.00
5/24/2025, 4:56:54 PM,0.00
5/24/2025, 4:56:59 PM,0.00
5/24/2025, 4:57:04 PM,0.00
5/24/2025, 4:57:09 PM,0.00
5/24/2025, 4:57:14 PM,0.00
5/24/2025, 4:57:19 PM,0.00
5/24/2025, 4:57:24 PM,0.00
5/24/2025, 4:57:30 PM,0.00
5/24/2025, 4:57:35 PM,0.00
5/24/2025, 4:57:40 PM,0.00
5/24/2025, 4:57:45 PM,0.00
5/24/2025, 4:57:50 PM,0.00
5/24/2025, 4:57:55 PM,0.00
5/24/2025, 4:58:01 PM,0.00
5/24/2025, 4:58:06 PM,0.00
5/24/2025, 4:58:11 PM,0.00
5/24/2025, 4:58:16 PM,0.00
5/24/2025, 4:58:21 PM,0.00
5/24/2025, 4:58:26 PM,0.00
5/24/2025, 4:58:31 PM,0.00
5/24/2025, 4:58:37 PM,0.00
5/24/2025, 4:58:42 PM,0.00
5/24/2025, 4:58:47 PM,0.00
5/24/2025, 4:58:52 PM,0.00
5/24/2025, 4:58:57 PM,0.00
5/24/2025, 4:59:02 PM,0.00
5/24/2025, 4:59:07 PM,0.00
5/24/2025, 4:59:13 PM,0.00
5/24/2025, 4:59:18 PM,0.00
5/24/2025, 4:59:23 PM,0.00
5/24/2025, 4:59:28 PM,0.00
5/24/2025, 4:59:33 PM,0.00
5/24/2025, 4:59:39 PM,0.00
5/24/2025, 4:59:44 PM,0.00
5/24/2025, 4:59:49 PM,0.00
5/24/2025, 4:59:55 PM,0.00
5/24/2025, 5:00:00 PM,0.00
5/24/2025, 5:00:05 PM,0.00
5/24/2025, 5:00:10 PM,0.00
5/24/2025, 5:00:15 PM,0.00
5/24/2025, 5:00:21 PM,0.00
5/24/2025, 5:00:26 PM,0.00
5/24/2025, 5:00:31 PM,0.00
5/24/2025, 5:00:36 PM,0.00
5/24/2025, 5:00:41 PM,0.00
5/24/2025, 5:00:46 PM,0.00
5/24/2025, 5:00:52 PM,0.00
5/24/2025, 5:00:57 PM,0.00
5/24/2025, 5:01:02 PM,0.00
5/24/2025, 5:01:07 PM,0.00
5/24/2025, 5:01:12 PM,0.00
5/24/2025, 5:01:17 PM,0.00
5/24/2025, 5:01:23 PM,0.00
5/24/2025, 5:01:28 PM,0.00
5/24/2025, 5:01:33 PM,0.00
5/24/2025, 5:01:38 PM,0.00
5/24/2025, 5:01:43 PM,0.00
5/24/2025, 5:01:48 PM,0.00
5/24/2025, 5:01:54 PM,0.00
5/24/2025, 5:01:59 PM,0.00
5/24/2025, 5:02:04 PM,0.00
5/24/2025, 5:02:09 PM,0.00
5/24/2025, 5:02:14 PM,0.00
5/24/2025, 5:02:20 PM,0.00
5/24/2025, 5:02:25 PM,0.00
5/24/2025, 5:02:30 PM,0.00
5/24/2025, 5:02:35 PM,0.00
5/24/2025, 5:02:40 PM,0.00
5/24/2025, 5:02:45 PM,0.00
5/24/2025, 5:02:51 PM,0.00
5/24/2025, 5:02:56 PM,0.00
5/24/2025, 5:03:01 PM,0.00
5/24/2025, 5:03:06 PM,0.00
5/24/2025, 5:03:12 PM,0.00
5/24/2025, 5:03:17 PM,0.00
5/24/2025, 5:03:22 PM,0.00
5/24/2025, 5:03:27 PM,0.00
5/24/2025, 5:03:32 PM,0.00
5/24/2025, 5:03:37 PM,0.00
5/24/2025, 5:03:43 PM,0.00
5/24/2025, 5:03:48 PM,0.00
5/24/2025, 5:03:53 PM,0.00
5/24/2025, 5:03:58 PM,0.00
5/24/2025, 5:04:03 PM,0.00
5/24/2025, 5:04:08 PM,0.00
5/24/2025, 5:04:13 PM,0.00
5/24/2025, 5:04:19 PM,0.00
5/24/2025, 5:04:24 PM,0.00
5/24/2025, 5:04:29 PM,0.00
5/24/2025, 5:04:34 PM,0.00
5/24/2025, 5:04:39 PM,0.00
5/24/2025, 5:04:45 PM,0.00
5/24/2025, 5:04:50 PM,0.00
5/24/2025, 5:04:55 PM,0.00
5/24/2025, 5:05:00 PM,0.00
5/24/2025, 5:05:05 PM,0.00
5/24/2025, 5:05:10 PM,0.00
5/24/2025, 5:05:16 PM,0.00
5/24/2025, 5:05:21 PM,0.00
5/24/2025, 5:05:26 PM,0.00
5/24/2025, 5:05:31 PM,0.00
5/24/2025, 5:05:36 PM,0.00
5/24/2025, 5:05:42 PM,0.00
5/24/2025, 5:05:47 PM,0.00
5/24/2025, 5:05:52 PM,0.00
5/24/2025, 5:05:57 PM,0.00
5/24/2025, 5:06:02 PM,0.00
5/24/2025, 5:06:07 PM,0.00
5/24/2025, 5:06:13 PM,0.00
5/24/2025, 5:06:18 PM,0.00
5/24/2025, 5:06:23 PM,0.00
5/24/2025, 5:06:28 PM,0.00
5/24/2025, 5:06:33 PM,0.00
5/24/2025, 5:06:39 PM,0.00
5/24/2025, 5:06:44 PM,0.00
5/24/2025, 5:06:49 PM,0.00
5/24/2025, 5:06:54 PM,0.00
5/24/2025, 5:06:59 PM,0.00
5/24/2025, 5:07:04 PM,0.00
5/24/2025, 5:07:10 PM,0.00
5/24/2025, 5:07:15 PM,0.00
5/24/2025, 5:07:20 PM,0.00
5/24/2025, 5:07:25 PM,0.00
5/24/2025, 5:07:30 PM,0.00
5/24/2025, 5:07:35 PM,0.00
5/24/2025, 5:07:41 PM,0.00
5/24/2025, 5:07:46 PM,0.00
5/24/2025, 5:07:51 PM,0.00
5/24/2025, 5:07:56 PM,0.00
5/24/2025, 5:08:01 PM,0.00
5/24/2025, 5:08:06 PM,0.00
5/24/2025, 5:08:12 PM,0.00
5/24/2025, 5:08:17 PM,0.00
5/24/2025, 5:08:22 PM,0.00
5/24/2025, 5:08:27 PM,0.00
5/24/2025, 5:08:32 PM,0.00
5/24/2025, 5:08:37 PM,0.00
5/24/2025, 5:08:42 PM,0.00
5/24/2025, 5:08:48 PM,0.00
5/24/2025, 5:08:53 PM,0.00
5/24/2025, 5:08:58 PM,0.00
5/24/2025, 5:09:03 PM,0.00
5/24/2025, 5:09:09 PM,0.00
5/24/2025, 5:09:14 PM,0.00
5/24/2025, 5:09:19 PM,0.00
5/24/2025, 5:09:24 PM,0.00
5/24/2025, 5:09:29 PM,0.00
5/24/2025, 5:09:34 PM,0.00
5/24/2025, 5:09:40 PM,0.00
5/24/2025, 5:09:45 PM,0.00
5/24/2025, 5:09:50 PM,0.00
5/24/2025, 5:09:55 PM,0.00
5/24/2025, 5:10:00 PM,0.00
5/24/2025, 5:10:06 PM,0.00
5/24/2025, 5:10:11 PM,0.00
5/24/2025, 5:10:16 PM,0.00
5/24/2025, 5:10:21 PM,0.00
5/24/2025, 5:10:26 PM,0.00
5/24/2025, 5:10:32 PM,0.00
5/24/2025, 5:10:37 PM,0.00
5/24/2025, 5:10:42 PM,0.00
5/24/2025, 5:10:47 PM,0.00
5/24/2025, 5:10:52 PM,0.00
5/24/2025, 5:10:57 PM,0.00
5/24/2025, 5:11:03 PM,0.00
5/24/2025, 5:11:08 PM,0.00
5/24/2025, 5:11:13 PM,0.00
5/24/2025, 5:11:18 PM,0.00
5/24/2025, 5:11:23 PM,0.00
5/24/2025, 5:11:29 PM,0.00
5/24/2025, 5:11:34 PM,0.00
5/24/2025, 5:11:39 PM,0.00
5/24/2025, 5:11:44 PM,0.00
5/24/2025, 5:11:49 PM,0.00
5/24/2025, 5:11:54 PM,0.00
5/24/2025, 5:11:59 PM,0.00
5/24/2025, 5:12:05 PM,0.00
5/24/2025, 5:12:10 PM,0.00
5/24/2025, 5:12:15 PM,0.00
5/24/2025, 5:12:20 PM,0.00
5/24/2025, 5:12:26 PM,0.00
5/24/2025, 5:12:31 PM,0.00
5/24/2025, 5:12:36 PM,0.00
5/24/2025, 5:12:41 PM,0.00
5/24/2025, 5:12:46 PM,0.00
5/24/2025, 5:12:52 PM,0.00
5/24/2025, 5:12:57 PM,0.00
5/24/2025, 5:13:02 PM,0.00
5/24/2025, 5:13:07 PM,0.00
5/24/2025, 5:13:12 PM,0.00
5/24/2025, 5:13:18 PM,0.00
5/24/2025, 5:13:23 PM,0.00
5/24/2025, 5:13:28 PM,0.00
5/24/2025, 5:13:33 PM,0.00
5/24/2025, 5:13:38 PM,0.00
5/24/2025, 5:13:43 PM,0.00
5/24/2025, 5:13:49 PM,0.00
5/24/2025, 5:13:54 PM,0.00
5/24/2025, 5:13:59 PM,0.00
5/24/2025, 5:14:04 PM,0.00
5/24/2025, 5:14:10 PM,0.00
5/24/2025, 5:14:15 PM,0.00
5/24/2025, 5:14:20 PM,0.00
5/24/2025, 5:14:25 PM,0.00
5/24/2025, 5:14:30 PM,0.00
5/24/2025, 5:14:35 PM,0.00
5/24/2025, 5:14:41 PM,0.00
5/24/2025, 5:14:46 PM,0.00
5/24/2025, 5:14:51 PM,0.00
5/24/2025, 5:14:56 PM,0.00
5/24/2025, 5:15:02 PM,0.00
5/24/2025, 5:15:07 PM,0.00
5/24/2025, 5:15:12 PM,0.00
5/24/2025, 5:15:17 PM,0.00
5/24/2025, 5:15:22 PM,0.00
5/24/2025, 5:15:27 PM,0.00
5/24/2025, 5:15:32 PM,0.00
5/24/2025, 5:15:38 PM,0.00
5/24/2025, 5:15:43 PM,0.00
5/24/2025, 5:15:48 PM,0.00
5/24/2025, 5:15:54 PM,0.00
5/24/2025, 5:15:59 PM,0.00
5/24/2025, 5:16:04 PM,0.00
5/24/2025, 5:16:09 PM,0.00
5/24/2025, 5:16:14 PM,0.00
5/24/2025, 5:16:19 PM,0.00
5/24/2025, 5:16:24 PM,0.00
5/24/2025, 5:16:30 PM,0.00
5/24/2025, 5:16:35 PM,0.00
5/24/2025, 5:16:40 PM,0.00
5/24/2025, 5:16:45 PM,0.00
5/24/2025, 5:16:50 PM,0.00
5/24/2025, 5:16:56 PM,0.00
5/24/2025, 5:17:01 PM,0.00
5/24/2025, 5:17:06 PM,0.00
5/24/2025, 5:17:11 PM,0.00
5/24/2025, 5:17:16 PM,0.00
5/24/2025, 5:17:21 PM,0.00
5/24/2025, 5:17:26 PM,0.00
5/24/2025, 5:17:32 PM,0.00
5/24/2025, 5:17:37 PM,0.00
5/24/2025, 5:17:42 PM,0.00
5/24/2025, 5:17:47 PM,0.00
5/24/2025, 5:17:52 PM,0.00
5/24/2025, 5:17:58 PM,0.00
5/24/2025, 5:18:03 PM,0.00
5/24/2025, 5:18:08 PM,0.00
5/24/2025, 5:18:13 PM,0.00
5/24/2025, 5:18:18 PM,0.00
5/24/2025, 5:18:23 PM,0.00
5/24/2025, 5:18:29 PM,0.00
5/24/2025, 5:18:34 PM,0.00
5/24/2025, 5:18:39 PM,0.00
5/24/2025, 5:18:44 PM,0.00
5/24/2025, 5:18:49 PM,0.00
5/24/2025, 5:18:54 PM,0.00
5/24/2025, 5:19:00 PM,0.00
5/24/2025, 5:19:05 PM,0.00
5/24/2025, 5:19:10 PM,0.00
5/24/2025, 5:19:15 PM,0.00
5/24/2025, 5:19:20 PM,0.00
5/24/2025, 5:19:26 PM,0.00
5/24/2025, 5:19:31 PM,0.00
5/24/2025, 5:19:36 PM,0.00
5/24/2025, 5:19:41 PM,0.00
5/24/2025, 5:19:46 PM,0.00
5/24/2025, 5:19:51 PM,0.00
5/24/2025, 5:19:57 PM,0.00
5/24/2025, 5:20:02 PM,0.00
5/24/2025, 5:20:07 PM,0.00
5/24/2025, 5:20:12 PM,0.00
5/24/2025, 5:20:18 PM,0.00
5/24/2025, 5:20:23 PM,0.00
5/24/2025, 5:20:28 PM,0.00
5/24/2025, 5:20:33 PM,0.00
5/24/2025, 5:20:38 PM,0.00
5/24/2025, 5:20:43 PM,0.00
5/24/2025, 5:20:48 PM,0.00
5/24/2025, 5:20:54 PM,0.00
5/24/2025, 5:20:59 PM,0.00
5/24/2025, 5:21:04 PM,0.00
5/24/2025, 5:21:09 PM,0.00
5/24/2025, 5:21:15 PM,0.00
5/24/2025, 5:21:20 PM,0.00
5/24/2025, 5:21:25 PM,0.00
5/24/2025, 5:21:30 PM,0.00
5/24/2025, 5:21:35 PM,0.00
5/24/2025, 5:21:41 PM,0.00
5/24/2025, 5:21:46 PM,0.00
5/24/2025, 5:21:51 PM,0.00
5/24/2025, 5:21:56 PM,0.00
5/24/2025, 5:22:01 PM,0.00
5/24/2025, 5:22:06 PM,0.00
5/24/2025, 5:22:12 PM,0.00
5/24/2025, 5:22:17 PM,0.00
5/24/2025, 5:22:22 PM,0.00
5/24/2025, 5:22:27 PM,0.00
5/24/2025, 5:22:32 PM,0.00
5/24/2025, 5:22:37 PM,0.00
5/24/2025, 5:22:43 PM,0.00
5/24/2025, 5:22:48 PM,0.00
5/24/2025, 5:22:53 PM,0.00
